index_number,region_number,port_name,country,port_latitude,port_longitude,publication_number,chart_number,harbor_size,harbor_type,shelter_afforded,entry_tide,entry_swell,entry_ice,entry_other,overhead_limit,channel_depth,anchorage_depth,cargo_pier_depth,cargo_oil_depth,tide_range,max_vessel_size,good_holding_ground,turning_area,port_of_entry,us_representative,eta_message_required,pilot_required,pilot_available,pilot_local_assist,pilot_advised,tug_salvage,tug_assist,quarantine_procedures_required,quarantine_sscc_cert_required,quarantine_other,comms_phone,comms_fax,comms_radio,comms_vhf,comms_air,comms_rail,cargo_wharf,cargo_anchor,cargo_med_moor,cargo_beach_moor,cargo_ice_moor,med_facility,garbage_dispose,degauss,dirty_ballast,crane_fixed,crane_mobile,crane_float,lift_100_tons,lift_50_100_tons,lift_25_49_tons,lift_0_24_tons,services_longshore,services_electrical,services_steam,services_nav_equip,services_electrical_repair,provisions,water,fuel_oil,diesel,deck_supplies,eng_supplies,repair_types,dry_dock_types,railway_types,port_geom
49040,48610,AZHIKAL (AZHIKKAL),IN,11.916667,75.3,173,63200,V,RN,P,FALSE,FALSE,FALSE,TRUE,FALSE,P,L,P,,0,M,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,FALSE,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,,FALSE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,POINT(75.3 11.9166666666667)
49180,48610,KOLACHEL,IN,8.166667,77.25,173,63210,V,OR,F,FALSE,FALSE,FALSE,TRUE,FALSE,,H,,,1,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,,,TRUE,TRUE,,,,,FALSE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(77.25 8.16666666666667)
49170,48610,TRIVANDRUM,IN,8.483333,76.95,173,63210,V,OR,N,FALSE,FALSE,FALSE,TRUE,FALSE,E,E,,,1,M,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,S,POINT(76.95 8.48333333333333)
49300,49210,KANKESANTURAI,LK,9.816667,80.05,173,63250,V,OR,F,FALSE,FALSE,FALSE,TRUE,,K,K,M,,2,M,,,TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,,,,,TRUE,FALSE,,,,,,,S,POINT(80.05 9.81666666666667)
49690,49610,MERGUI,MM,12.433333,98.6,173,63433,S,RN,E,TRUE,FALSE,FALSE,TRUE,FALSE,N,K,Q,,12,M,,,,,,,,TRUE,,,,,,,,TRUE,,,TRUE,,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,,,,,,,,,,,,TRUE,TRUE,,,,,,,POINT(98.6 12.4333333333333)
50932,50920,TANJUNG GEREM,ID,-5.966667,105.983333,163,71180,V,OR,P,TRUE,TRUE,,TRUE,,H,A,,J,0,M,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,POINT(105.983333333333 -5.96666666666667)
50120,50020,TOBOALI,ID,-3.016667,106.45,163,71220,V,OR,P,TRUE,TRUE,FALSE,TRUE,FALSE,M,M,P,,10,M,,,,,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,TRUE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(106.45 -3.01666666666667)
50517,50515,JABUNG BATANGHARI MARINE TERMINAL,ID,-0.916667,104.066667,174,71230,V,OR,P,,,,TRUE,TRUE,H,G,J,H,0,M,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,FALSE,FALSE,FALSE,,,,S,,POINT(104.066666666667 -0.916666666666667)
50180,50020,BLINYU,ID,-1.633333,105.783333,163,71230,V,CN,F,FALSE,FALSE,FALSE,TRUE,FALSE,,G,,,0,M,TRUE,TRUE,,,,,,,TRUE,,TRUE,,,,,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(105.783333333333 -1.63333333333333)
50516,50515,TANJUNG BALAI KARIMUN,ID,0.983333,103.433333,174,71241,V,CN,P,TRUE,TRUE,,TRUE,,B,D,L,B,3,L,FALSE,,,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,,,,POINT(103.433333333333 0.983333333333333)
50030,50020,TANJUNGUBAN,ID,1.066667,104.216667,174,71243,V,CN,F,FALSE,TRUE,FALSE,TRUE,,K,B,E,E,0,L,TRUE,,,FALSE,TRUE,TRUE,TRUE,,,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(104.216666666667 1.06666666666667)
49995,49990,SERANGOON HARBOR,SG,1.4,103.95,174,71251,V,CN,G,FALSE,FALSE,FALSE,TRUE,FALSE,H,J,L,,0,M,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(103.95 1.4)
50055,50020,SEKUPANG,ID,1.133333,103.916667,174,71252,V,OR,P,,TRUE,,TRUE,,K,F,J,,0,M,,FALSE,,,TRUE,,FALSE,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,TRUE,TRUE,TRUE,,,,,,TRUE,FALSE,,,,,,,POINT(103.916666666667 1.13333333333333)
50790,50515,BENGKALIS,ID,1.466667,102.1,174,71261,V,CN,G,,,,,,L,K,N,,0,,TRUE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,,,,TRUE,,,,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,TRUE,,FALSE,,,,,S,POINT(102.1 1.46666666666667)
49960,49820,PORT DICKSON,MY,2.533333,101.783333,174,71262,M,OR,F,TRUE,TRUE,FALSE,TRUE,FALSE,J,A,L,G,2,L,TRUE,,,,TRUE,TRUE,TRUE,,,,FALSE,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,S,POINT(101.783333333333 2.53333333333333)
50805,50515,SUNGAIPAKNING,ID,1.35,102.166667,174,71275,S,CN,F,,,,TRUE,,C,C,M,G,0,L,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,,FALSE,TRUE,,,,,,TRUE,TRUE,,,,,,TRUE,FALSE,,,,,,,POINT(102.166666666667 1.35)
50070,50020,LALANG MARINE TERMINAL,ID,1.183333,102.216667,174,71275,V,OR,P,,,,TRUE,,E,B,,B,2,,,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,,,FALSE,,,FALSE,,,,,,,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,POINT(102.216666666667 1.18333333333333)
49980,49820,MUAR,MY,2.05,102.566667,174,71275,V,RN,F,TRUE,FALSE,FALSE,TRUE,FALSE,P,O,O,,0,M,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,FALSE,TRUE,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,POINT(102.566666666667 2.05)
50518,50515,KUALA TANJUNG,ID,3.366667,99.483333,174,71295,V,OR,P,,TRUE,,TRUE,,L,G,K,,2,L,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,TRUE,,TRUE,,,,TRUE,,,,,TRUE,,,,TRUE,,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(99.4833333333333 3.36666666666667)
57429,57400,PORT LANGKAWI,MY,6.433333,99.766667,174,71315,V,OR,F,,,,,,,K,L,L,3,M,,,TRUE,,TRUE,TRUE,TRUE,,,FALSE,FALSE,TRUE,,TRUE,,,TRUE,TRUE,,,,,,,,TRUE,FALSE,,FALSE,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,POINT(99.7666666666667 6.43333333333333)
49830,49820,PELABUHAN BASS,MY,6.316667,99.833333,174,71315,V,CN,G,FALSE,FALSE,FALSE,TRUE,FALSE,A,O,N,,2,M,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,,,TRUE,,,FALSE,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,POINT(99.8333333333333 6.31666666666667)
49845,49820,SAPANGAR BAY,MY,6.083333,116.116667,163,71320,S,CN,F,,,,,,J,B,K,J,1,,,,,,TRUE,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,POINT(116.116666666667 6.08333333333333)
51500,51480,TAREMPAH,ID,3.216667,106.216667,163,71445,V,CN,F,TRUE,TRUE,,TRUE,,O,A,O,,0,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,POINT(106.216666666667 3.21666666666667)
51502,51480,UDANG OILFIELD,ID,4.033333,106.483333,163,71450,V,OR,P,,,,TRUE,,,A,,A,0,M,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,,,,,,FALSE,,,,,,,,TRUE,,,,,,,,,,,,,,POINT(106.483333333333 4.03333333333333)
51484,51480,BELIDA MARINE TERMINAL,ID,4.133333,105.133333,163,71450,V,OR,P,TRUE,FALSE,,,,,A,,A,0,L,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,TRUE,,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,,,POINT(105.133333333333 4.13333333333333)
50971,50915,POLENG OIL FIELD,ID,-6.65,112.916667,163,72035,V,OR,P,,,,TRUE,,,A,,A,0,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,POINT(112.916666666667 -6.65)
51865,51760,TANAH MERAH,ID,-1.816667,116.166667,163,72100,V,CN,P,,,,TRUE,TRUE,K,G,K,,2,M,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,,,,,,POINT(116.166666666667 -1.81666666666667)
51815,51760,TANJUNG SANTAN,ID,-0.1,117.533333,163,72109,V,CN,P,FALSE,FALSE,FALSE,,,A,A,J,C,0,M,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,POINT(117.533333333333 -0.1)
51803,51760,TANJUNG SANGATA,ID,0.366667,117.566667,163,72110,V,OR,P,,,,TRUE,,,,,E,0,,,,,,TRUE,,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,POINT(117.566666666667 0.366666666666667)
51770,51760,TANJUNG ARANG  (BUNYU),ID,3.466667,117.833333,163,72130,V,CN,F,,,,,,M,H,,H,0,M,,,,,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,POINT(117.833333333333 3.46666666666667)
51733,51647,BAKAPIT,MY,4.95,118.583333,163,72143,V,CN,F,,,,,,N,O,O,,0,M,TRUE,,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(118.583333333333 4.95)
51280,51250,AMPENAN,ID,-8.566667,116.066667,163,72203,V,OR,P,TRUE,TRUE,FALSE,FALSE,,L,D,,,3,M,,,TRUE,FALSE,TRUE,,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,POINT(116.066666666667 -8.56666666666667)
51320,51250,MAUMERE,ID,-8.616667,122.216667,163,73004,V,OR,F,TRUE,TRUE,,,,M,A,M,M,2,M,TRUE,,,,TRUE,FALSE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(122.216666666667 -8.61666666666667)
51440,51430,DILI,TL,-8.533333,125.583333,163,73004,S,CN,G,,,,,,A,A,M,,5,M,,,TRUE,,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(125.583333333333 -8.53333333333333)
52480,52470,TELUK BEO,ID,4.233333,126.783333,164,73014,V,CN,P,,,,,,,A,,,3,M,FALSE,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(126.783333333333 4.23333333333333)
52523,52520,LABUHA,ID,-0.633333,127.466667,164,73016,V,OR,F,,TRUE,,TRUE,,,G,P,,0,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,POINT(127.466666666667 -0.633333333333333)
52560,52540,PATANI,ID,0.366667,128.75,164,73016,V,CN,F,,,,,,,A,Q,,1,M,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(128.75 0.366666666666667)
52760,52735,NAMLEA,ID,-3.283333,127.083333,164,73018,V,CN,F,,,,,,P,C,P,,2,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(127.083333333333 -3.28333333333333)
52660,52650,WAHAI,ID,-2.783333,129.5,164,73022,V,CN,F,,,,,,A,A,O,,2,M,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(129.5 -2.78333333333333)
51400,51250,KUPANG,ID,-10.166667,123.583333,163,73072,S,CN,F,FALSE,FALSE,FALSE,TRUE,,N,B,N,N,2,L,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(123.583333333333 -10.1666666666667)
52440,52400,TAHUNA,ID,3.616667,125.483333,164,73341,V,CN,G,,,,,,O,A,O,,3,M,FALSE,,,,TRUE,,,,,,,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,TRUE,,,,,FALSE,FALSE,,,,,,,,POINT(125.483333333333 3.61666666666667)
53206,53140,ORO BAY,PG,-8.883333,148.483333,164,73640,V,CN,G,TRUE,FALSE,FALSE,TRUE,,J,F,J,,4,M,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,,,FALSE,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,FALSE,TRUE,TRUE,,,,,,POINT(148.483333333333 -8.88333333333333)
53405,53290,HAY POINT,AU,-21.283333,149.3,127,74247,S,OR,P,TRUE,FALSE,FALSE,TRUE,TRUE,H,H,E,,3,M,,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,FALSE,,,,TRUE,TRUE,,,TRUE,,,,,TRUE,FALSE,FALSE,,,,,,S,POINT(149.3 -21.2833333333333)
53318,53290,CAPE FLATTERY HARBOR,AU,-14.95,145.35,127,74266,S,OR,F,,,,TRUE,TRUE,,M,G,H,1,M,,,,,TRUE,TRUE,TRUE,,,,FALSE,,,,,,TRUE,,TRUE,,,TRUE,,,,FALSE,FALSE,,FALSE,,,,,,,,TRUE,,,,,,FALSE,FALSE,,,,,,,POINT(145.35 -14.95)
54580,53290,ONSLOW,AU,-21.65,115.1,175,74517,V,OR,P,,,,TRUE,,P,M,M,,4,,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,,,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(115.1 -21.65)
54350,53290,PORT LINCOLN,AU,-34.716667,135.85,175,75119,M,CB,E,FALSE,FALSE,FALSE,TRUE,,G,B,G,L,1,M,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,S,POINT(135.85 -34.7166666666667)
54940,54700,PORT DALRYMPLE,AU,-41.133333,146.833333,127,75207,M,CN,G,TRUE,,,,,K,M,,,0,L,TRUE,TRUE,,,TRUE,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(146.833333333333 -41.1333333333333)
56740,56700,HAMBURG HARBOR,PG,-1.633333,149.966667,126,82005,V,CN,F,FALSE,FALSE,FALSE,TRUE,,H,F,L,,2,M,,,,,,,,TRUE,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(149.966666666667 -1.63333333333333)
56710,56700,LONGAN ISLAND,PG,-1.216667,144.3,126,82050,V,CN,P,FALSE,FALSE,FALSE,TRUE,FALSE,J,L,P,,2,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,TRUE,,,,TRUE,TRUE,,FALSE,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,POINT(144.3 -1.21666666666667)
56730,56700,LORENGAU,PG,-2.016667,147.266667,126,82071,V,OR,G,FALSE,FALSE,FALSE,TRUE,,,F,,N,1,M,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,TRUE,,TRUE,,,,FALSE,TRUE,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(147.266666666667 -2.01666666666667)
56840,56700,BIALLA,PG,-5.3,150.983333,126,82215,V,CN,F,,,,,,,,,H,1,,,,,,,TRUE,TRUE,,,FALSE,FALSE,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,TRUE,,,,,,POINT(150.983333333333 -5.3)
56975,56940,PORT NORO,SB,-8.216667,157.183333,126,82304,S,OR,F,,,,TRUE,,A,A,L,,0,L,,TRUE,,,TRUE,,TRUE,,,FALSE,FALSE,,,,,,,TRUE,TRUE,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,POINT(157.183333333333 -8.21666666666667)
57005,56940,RINGGI COVE,SB,-8.116667,157.1,126,82304,S,CN,F,FALSE,FALSE,FALSE,,,A,,L,,1,M,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,,,,,,,,,,,TRUE,TRUE,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,POINT(157.1 -8.11666666666667)
57245,57160,FORARI BAY,VU,-17.683333,168.55,126,82571,V,OR,F,,TRUE,,,,,C,L,,0,M,,,,,TRUE,,TRUE,,,,TRUE,,,,,,TRUE,TRUE,,,TRUE,,,,,FALSE,,,FALSE,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,POINT(168.55 -17.6833333333333)
57325,57260,BAIE UGUE,NC,-21.15,165.55,126,82684,V,OR,F,,,,TRUE,TRUE,,G,J,,1,L,,,,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,,,,,TRUE,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,POINT(165.55 -21.15)
57275,57260,BAIE DE KOUAOUA,NC,-21.383333,165.816667,126,82684,V,OR,F,,,,,TRUE,N,C,L,,0,M,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,POINT(165.816666666667 -21.3833333333333)
56039,56037,ENGLISH HARBOR,KI,3.85,-159.366667,126,83158,V,CN,F,TRUE,TRUE,FALSE,TRUE,FALSE,A,E,,,1,M,,,TRUE,FALSE,FALSE,TRUE,TRUE,,,FALSE,TRUE,,,,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,FALSE,TRUE,,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,POINT(-159.366666666667 3.85)
56015,56000,BAIE TAIOHAE,PF,-8.933333,-140.083333,126,83207,V,CN,G,TRUE,TRUE,FALSE,TRUE,FALSE,K,H,,,3,,,,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,,,,,,TRUE,,,,,TRUE,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,,,,,,POINT(-140.083333333333 -8.93333333333334)
56010,56000,ATUONA,PF,-9.816667,-139.033333,126,83218,V,CN,G,FALSE,FALSE,FALSE,TRUE,FALSE,H,K,,,3,,TRUE,,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,,,,,,TRUE,,,,,TRUE,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,POINT(-139.033333333333 -9.81666666666667)
55960,55860,PORT RIKITEA,PF,-23.116667,-134.966667,126,83254,V,CN,F,FALSE,FALSE,FALSE,TRUE,FALSE,L,A,P,,2,M,TRUE,,FALSE,FALSE,FALSE,,TRUE,TRUE,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,POINT(-134.966666666667 -23.1166666666667)
55610,55575,NEIAFU,TO,-18.65,-173.983333,126,83555,V,CN,G,FALSE,FALSE,FALSE,TRUE,FALSE,N,A,L,,1,M,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(-173.983333333333 -18.65)
58540,57960,CALAPAN,PH,13.416667,121.183333,162,91300,V,OR,P,TRUE,TRUE,,TRUE,,H,E,N,,5,,FALSE,,,,,,,TRUE,,,,,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,POINT(121.183333333333 13.4166666666667)
58315,57960,SANTA CRUZ (MARINDUQUE ISL),PH,13.5,122.066667,162,91335,V,CB,E,,,,TRUE,,A,F,K,,5,,TRUE,,,,,FALSE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,TRUE,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,POINT(122.066666666667 13.5)
58630,57960,LAOANG,PH,12.566667,125.016667,162,92040,V,RN,F,,,,TRUE,,O,H,P,,4,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,POINT(125.016666666667 12.5666666666667)
58640,57960,PORT BORONGAN,PH,11.6,125.433333,162,92050,V,OR,F,,TRUE,,TRUE,,A,F,J,,4,,,,,,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(125.433333333333 11.6)
58655,57960,GUIUAN,PH,11.033333,125.716667,162,92060,V,CN,F,,,,TRUE,,A,D,P,,2,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,TRUE,,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,TRUE,,,,,,POINT(125.716666666667 11.0333333333333)
58670,57960,CATBALOGAN,PH,11.766667,124.883333,162,92070,V,OR,F,,,,TRUE,,H,L,O,,4,,,,,,TRUE,,TRUE,,,,,,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(124.883333333333 11.7666666666667)
58770,57960,ORMOC,PH,11,124.6,162,92090,V,OR,P,,,,TRUE,,A,A,O,,4,,,,,,TRUE,TRUE,TRUE,,,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,POINT(124.6 11)
58740,57960,MAASIN,PH,10.133333,124.833333,162,92090,V,OR,F,,,,TRUE,,H,K,N,,3,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,,TRUE,,,,,,POINT(124.833333333333 10.1333333333333)
58795,57960,ISABEL,PH,10.916667,124.433333,162,92090,V,OR,F,,,,,TRUE,A,A,J,,0,M,,,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,POINT(124.433333333333 10.9166666666667)
59340,57960,SURIGAO CITY,PH,9.783333,125.5,162,92115,V,OR,G,TRUE,TRUE,,TRUE,TRUE,A,A,L,,3,,,,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,,TRUE,,,TRUE,,,,TRUE,,,,TRUE,,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,POINT(125.5 9.78333333333333)
59380,57960,HINATUAN,PH,8.366667,126.333333,162,92130,V,CN,F,,,,TRUE,,P,M,P,,4,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(126.333333333333 8.36666666666667)
